Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_time_begin,Focal_time_end,Focal_duration,Focal_behav_time_begin,UW_behav,Seasonality,Age
2022-03-04,2022-03-04_BC_SRM-4,2022-03-04_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:40:52,9:02:05,0:21:13,9:00:39,NA,0,9
2022-03-04,2022-03-04_BC_SRM-4,2022-03-04_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:40:52,9:02:05,0:21:13,8:43:54,NA,0,9
2022-03-10,2022-03-10_GN_NAC-1,2022-03-10_GN_NAC_Clean.xlsx,EC,2009-01-01,sub,GN,NAC,14:11:03,14:26:20,0:15:17,NA,NA,0,13.2
2022-03-10,2022-03-10_GN_NAC-2,2022-03-10_GN_NAC_Clean.xlsx,TD,2012-10-23,sub,GN,NAC,14:37:02,14:53:41,0:16:39,NA,NA,0,9.4
2022-03-10,2022-03-10_GN_NAC-3,2022-03-10_GN_NAC_Clean.xlsx,DD,2008-01-01,alpha,GN,NAC,16:23:14,16:39:24,0:16:10,16:27:55,UW,0,14.2
2022-03-10,2022-03-10_GN_NAC-3,2022-03-10_GN_NAC_Clean.xlsx,DD,2008-01-01,alpha,GN,NAC,16:23:14,16:39:24,0:16:10,16:29:13,UW,0,14.2
2022-03-10,2022-03-10_GN_NAC-3,2022-03-10_GN_NAC_Clean.xlsx,DD,2008-01-01,alpha,GN,NAC,16:23:14,16:39:24,0:16:10,16:25:09,NA,0,14.2
2022-03-10,2022-03-10_GN_NAC-3,2022-03-10_GN_NAC_Clean.xlsx,DD,2008-01-01,alpha,GN,NAC,16:23:14,16:39:24,0:16:10,16:36:12,UW,0,14.2
2022-03-10,2022-03-10_GN_NAC-3,2022-03-10_GN_NAC_Clean.xlsx,DD,2008-01-01,alpha,GN,NAC,16:23:14,16:39:24,0:16:10,16:34:15,UW,0,14.2
2022-03-10,2022-03-10_GN_SRM-1,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,6:57:55,7:16:03,0:18:08,7:03:35,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-1,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,6:57:55,7:16:03,0:18:08,7:08:03,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-1,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,6:57:55,7:16:03,0:18:08,7:01:06,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-1,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,6:57:55,7:16:03,0:18:08,7:07:17,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-2,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,7:27:19,7:47:02,0:19:43,7:36:08,UW,0,9.4
2022-03-10,2022-03-10_GN_SRM-3,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:01:38,8:17:24,0:15:46,8:13:26,UW,0,14.2
2022-03-10,2022-03-10_GN_SRM-3,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,8:01:38,8:17:24,0:15:46,8:10:17,UW,0,14.2
2022-03-10,2022-03-10_GN_SRM-4,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:46:00,9:03:14,0:17:14,8:48:25,UW,0,9.4
2022-03-10,2022-03-10_GN_SRM-4,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,8:46:00,9:03:14,0:17:14,8:46:49,NA,0,9.4
2022-03-10,2022-03-10_GN_SRM-5,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,9:15:36,9:34:02,0:18:26,NA,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-6,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:54:49,10:13:42,0:18:53,10:03:32,UW,0,14.2
2022-03-10,2022-03-10_GN_SRM-6,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:54:49,10:13:42,0:18:53,10:00:08,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-6,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,9:54:49,10:13:42,0:18:53,10:05:20,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-7,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:26:23,10:45:26,0:19:03,10:30:10,NA,0,9.4
2022-03-10,2022-03-10_GN_SRM-7,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:26:23,10:45:26,0:19:03,10:36:07,UW,0,9.4
2022-03-10,2022-03-10_GN_SRM-7,2022-03-10_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,10:26:23,10:45:26,0:19:03,10:30:12,NA,0,9.4
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:10:23,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:08:08,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:02:24,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:09:21,UW,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:01:20,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:11:23,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-8,2022-03-10_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,11:01:20,11:20:22,0:19:02,11:06:53,NA,0,14.2
2022-03-10,2022-03-10_GN_SRM-9,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,11:30:55,11:50:15,0:19:20,11:32:38,NA,0,13.2
2022-03-10,2022-03-10_GN_SRM-9,2022-03-10_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,11:30:55,11:50:15,0:19:20,11:43:01,NA,0,13.2
2022-03-15,2022-03-15_RM_GMC-1,2022-03-15_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,15:10:40,15:25:27,0:14:47,15:23:46,UW,0,13.2
2022-03-15,2022-03-15_RM_GMC-2,2022-03-15_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,15:38:21,15:53:32,0:15:11,15:47:18,NA,0,7.9
2022-03-15,2022-03-15_RM_GMC-2,2022-03-15_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,15:38:21,15:53:32,0:15:11,15:51:10,NA,0,7.9
2022-03-15,2022-03-15_RM_GMC-2,2022-03-15_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,15:38:21,15:53:32,0:15:11,15:40:33,NA,0,7.9
2022-03-15,2022-03-15_RM_GMC-3,2022-03-15_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,16:33:04,16:42:09,0:09:05,16:34:59,NA,0,7.6
2022-03-15,2022-03-15_RM_GMC-3,2022-03-15_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,16:33:04,16:42:09,0:09:05,16:35:53,NA,0,7.6
2022-03-15,2022-03-15_RM_GMC-3,2022-03-15_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,16:33:04,16:42:09,0:09:05,16:34:20,NA,0,7.6
2022-03-15,2022-03-15_RM_GMC-3,2022-03-15_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,16:33:04,16:42:09,0:09:05,16:33:04,UW,0,7.6
2022-03-15,2022-03-15_RM_GMC-3,2022-03-15_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,16:33:04,16:42:09,0:09:05,16:33:39,UW,0,7.6
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:08:28,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:16:42,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:06:34,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:16:00,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:19:30,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:16:12,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:14:53,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:17:39,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-1,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,6:05:51,6:21:12,0:15:21,6:14:29,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-10,2022-03-16_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,10:31:42,10:47:18,0:15:36,10:41:15,NA,0,13.2
2022-03-16,2022-03-16_RM_GMC-10,2022-03-16_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,10:31:42,10:47:18,0:15:36,10:42:52,NA,0,13.2
2022-03-16,2022-03-16_RM_GMC-10,2022-03-16_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,10:31:42,10:47:18,0:15:36,10:36:47,NA,0,13.2
2022-03-16,2022-03-16_RM_GMC-10,2022-03-16_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,10:31:42,10:47:18,0:15:36,10:44:43,NA,0,13.2
2022-03-16,2022-03-16_RM_GMC-10,2022-03-16_RM_GMC_Clean.xlsx,KO,2009-01-01,alpha,RM,GMC,10:31:42,10:47:18,0:15:36,10:37:11,UW,0,13.2
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:16:20,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:15:07,UW,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:18:25,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:10:01,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:13:11,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:15:01,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:14:53,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:14:40,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:16:24,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-11,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,11:06:00,11:21:08,0:15:08,11:10:19,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-12,2022-03-16_RM_GMC_Clean.xlsx,CZ,2006-01-01,sub,RM,GMC,11:45:51,11:53:22,0:07:31,11:46:24,NA,0,16.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:42:25,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:38:26,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:34:13,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:37:46,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:39:16,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:38:00,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:37:03,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-2,2022-03-16_RM_GMC_Clean.xlsx,LO,2011-01-01,sub,RM,GMC,6:34:04,6:46:24,0:12:20,6:41:41,NA,0,11.2
2022-03-16,2022-03-16_RM_GMC-3,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,7:04:44,7:20:04,0:15:20,7:15:10,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-3,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,7:04:44,7:20:04,0:15:20,7:14:12,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-4,2022-03-16_RM_GMC_Clean.xlsx,FG,2009-02-18,sub,RM,GMC,7:36:15,7:51:33,0:15:18,7:42:16,NA,0,13.1
2022-03-16,2022-03-16_RM_GMC-4,2022-03-16_RM_GMC_Clean.xlsx,FG,2009-02-18,sub,RM,GMC,7:36:15,7:51:33,0:15:18,7:40:45,NA,0,13.1
2022-03-16,2022-03-16_RM_GMC-4,2022-03-16_RM_GMC_Clean.xlsx,FG,2009-02-18,sub,RM,GMC,7:36:15,7:51:33,0:15:18,7:42:31,NA,0,13.1
2022-03-16,2022-03-16_RM_GMC-4,2022-03-16_RM_GMC_Clean.xlsx,FG,2009-02-18,sub,RM,GMC,7:36:15,7:51:33,0:15:18,7:41:54,NA,0,13.1
2022-03-16,2022-03-16_RM_GMC-4,2022-03-16_RM_GMC_Clean.xlsx,FG,2009-02-18,sub,RM,GMC,7:36:15,7:51:33,0:15:18,7:50:00,NA,0,13.1
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:07:53,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:13:59,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:17:54,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:17:02,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:15:25,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:17:35,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:17:15,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:15:15,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:06:27,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:17:26,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-5,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,8:05:16,8:20:18,0:15:02,8:12:42,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-6,2022-03-16_RM_GMC_Clean.xlsx,FI,2014-08-25,sub,RM,GMC,8:32:58,8:41:19,0:08:21,8:38:36,NA,0,7.6
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:11:59,NA,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:16:47,NA,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:12:47,NA,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:10:55,NA,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:18:38,UW,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:10:58,UW,0,7.9
2022-03-16,2022-03-16_RM_GMC-8,2022-03-16_RM_GMC_Clean.xlsx,HE,2014-04-28,sub,RM,GMC,9:09:46,9:24:55,0:15:09,9:10:49,NA,0,7.9
2022-03-16,2022-03-16_RM_GMC-9,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,9:45:59,10:00:54,0:14:55,9:53:00,NA,0,27.9
2022-03-16,2022-03-16_RM_GMC-9,2022-03-16_RM_GMC_Clean.xlsx,LE,1994-05-01,sub,RM,GMC,9:45:59,10:00:54,0:14:55,9:54:19,NA,0,27.9
2022-06-20,2022-06-20_AD_NKK-1,2022-06-20_AD_NKK_Clean.xlsx,CG,2011-05-24,sub,AD,NKK,8:54:46,10:09:16,1:14:30,10:07:36,NA,16.41,11.1
2022-06-20,2022-06-20_AD_NKK-1,2022-06-20_AD_NKK_Clean.xlsx,CG,2011-05-24,sub,AD,NKK,8:54:46,10:09:16,1:14:30,10:08:23,UW,16.41,11.1
2022-06-20,2022-06-20_AD_NKK-4,2022-06-20_AD_NKK_Clean.xlsx,WE,2013-11-01,sub,AD,NKK,11:49:06,11:59:12,0:10:06,11:53:05,NA,16.41,8.6
2022-06-20,2022-06-20_AD_NKK-4,2022-06-20_AD_NKK_Clean.xlsx,WE,2013-11-01,sub,AD,NKK,11:49:06,11:59:12,0:10:06,11:59:10,NA,16.41,8.6
2022-06-20,2022-06-20_AD_YVA-1,2022-06-20_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,7:45:43,8:33:30,0:47:47,7:55:59,NA,16.41,8.6
2022-06-20,2022-06-20_AD_YVA-1,2022-06-20_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,7:45:43,8:33:30,0:47:47,7:51:20,NA,16.41,8.6
2022-06-20,2022-06-20_AD_YVA-1,2022-06-20_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,7:45:43,8:33:30,0:47:47,7:50:21,NA,16.41,8.6
2022-06-20,2022-06-20_AD_YVA-2,2022-06-20_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,8:55:08,9:12:23,0:17:15,NA,NA,16.41,11.1
2022-06-20,2022-06-20_AD_YVA-3,2022-06-20_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:47:07,10:03:54,0:16:47,NA,NA,16.41,11.8
2022-06-20,2022-06-20_AD_YVA-6,2022-06-20_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,11:48:58,11:56:26,0:07:28,11:52:43,NA,16.41,8.6
2022-06-21,2022-06-21_LV_DSS-1,2022-06-21_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,10:33:30,10:44:37,0:11:07,NA,NA,16.98,19.5
2022-06-21,2022-06-21_LV_DSS-3,2022-06-21_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,10:52:27,11:02:09,0:09:42,10:56:18,NA,16.98,19.5
2022-06-21,2022-06-21_LV_DSS-4,2022-06-21_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,11:04:53,11:14:12,0:09:19,NA,NA,16.98,16.5
2022-06-21,2022-06-21_LV_DSS-6,2022-06-21_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,11:26:20,11:32:48,0:06:28,NA,NA,16.98,16.5
2022-06-21,2022-06-21_LV_DSS-7,2022-06-21_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,11:33:34,11:50:01,0:16:27,NA,NA,16.98,19.5
2022-06-21,2022-06-21_LV_NKK-1,2022-06-21_LV_NKK_Clean.xlsx,HG,2007-04-12,sub,LV,NKK,8:04:32,8:18:04,0:13:32,8:07:18,NA,16.98,15.2
2022-06-21,2022-06-21_LV_NKK-1,2022-06-21_LV_NKK_Clean.xlsx,HG,2007-04-12,sub,LV,NKK,8:04:32,8:18:04,0:13:32,8:08:14,NA,16.98,15.2
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:54:23,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:54:35,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:40:58,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:59:05,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:39:56,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,9:03:19,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:53:31,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-4,2022-06-21_LV_NKK_Clean.xlsx,SB,2014-12-02,sub,LV,NKK,8:33:43,9:18:54,0:45:11,8:34:23,NA,16.98,7.6
2022-06-21,2022-06-21_LV_NKK-5,2022-06-21_LV_NKK_Clean.xlsx,HG,2007-04-12,sub,LV,NKK,9:19:09,9:35:05,0:15:56,9:28:31,NA,16.98,15.2
2022-06-21,2022-06-21_LV_YVA-1,2022-06-21_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,8:06:20,8:21:18,0:14:58,8:09:09,NA,16.98,15.2
2022-06-21,2022-06-21_LV_YVA-1,2022-06-21_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,8:06:20,8:21:18,0:14:58,8:10:05,NA,16.98,15.2
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,8:56:25,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,8:56:37,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,8:41:47,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,9:00:55,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,8:55:36,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,8:36:15,NA,16.98,7.6
2022-06-21,2022-06-21_LV_YVA-4,2022-06-21_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,8:35:35,9:20:48,0:45:13,9:05:12,NA,16.98,7.6
