Beh_focalname,Beh_type,Behav,Group,Rank,Indiv,DOB,Date,Beh_filename,WetDry,Date_time_begin,Date_time_end,Duration,Dur_min_corrected,Year,Time,DayRain,AveRain,MaxTemp,MinTemp,MeanTemp,z.AveRain,z.MeanTemp,z.DayRain,Age,z.Age
2022-02-24_GN_SRM_Clean.xlsx.6,B,UW,GN,Subord,TD,2012-10-23,2022-02-24,2022-02-24_GN_SRM_Clean.xlsx,DRY,2022-02-24T10:16:46Z,2022-02-24T10:36:15Z,0:19:29,19.48,2022,10:16:46,0,0,31.2,23.7,27.45,-0.824530947,0.108792476,-0.366266492,9.3,-0.962217294
2022-02-24_GN_SRM_Clean.xlsx.7,NA,NA,GN,Alpha,DD,2008-01-01,2022-02-24,2022-02-24_GN_SRM_Clean.xlsx,DRY,2022-02-24T10:46:35Z,2022-02-24T11:03:14Z,0:16:39,16.65,2022,10:46:35,0,0,31.2,23.7,27.45,-0.824530947,0.108792476,-0.366266492,14.1,0.317304559
2022-02-24_GN_SRM_Clean.xlsx.8,NA,NA,GN,Subord,EC,2009-01-01,2022-02-24,2022-02-24_GN_SRM_Clean.xlsx,DRY,2022-02-24T11:15:08Z,2022-02-24T11:31:50Z,0:16:42,16.7,2022,11:15:08,0,0,31.2,23.7,27.45,-0.824530947,0.108792476,-0.366266492,13.1,0.050737506
2022-02-24_GN_SRM_Clean.xlsx.9,NA,NA,GN,Alpha,DD,2008-01-01,2022-02-24,2022-02-24_GN_SRM_Clean.xlsx,DRY,2022-02-24T11:32:23Z,2022-02-24T11:49:48Z,0:17:25,17.42,2022,11:32:23,0,0,31.2,23.7,27.45,-0.824530947,0.108792476,-0.366266492,14.1,0.317304559
2022-03-03_RM_NAC_Clean.xlsx.1,NA,NA,RM,Subord,LE,1994-05-01,2022-03-03,2022-03-03_RM_NAC_Clean.xlsx,DRY,2022-03-03T06:16:03Z,2022-03-03T06:32:26Z,0:16:23,16.38,2022,6:16:03,0,0,31.4,23.6,27.5,-0.824530947,0.136157536,-0.366266492,27.8,3.969273182
2022-03-03_RM_NAC_Clean.xlsx.3,NA,NA,RM,Alpha,KO,2009-01-01,2022-03-03,2022-03-03_RM_NAC_Clean.xlsx,DRY,2022-03-03T07:02:44Z,2022-03-03T07:17:48Z,0:15:04,15.07,2022,7:02:44,0,0,31.4,23.6,27.5,-0.824530947,0.136157536,-0.366266492,13.2,0.077394212
2022-03-03_RM_NAC_Clean.xlsx.4,NA,NA,RM,Subord,CZ,2006-01-01,2022-03-03,2022-03-03_RM_NAC_Clean.xlsx,DRY,2022-03-03T07:33:11Z,2022-03-03T07:48:29Z,0:15:18,15.3,2022,7:33:11,0,0,31.4,23.6,27.5,-0.824530947,0.136157536,-0.366266492,16.2,0.87709537
2022-03-04_BC_NAC_Clean.xlsx.1,NA,NA,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_NAC_Clean.xlsx,DRY,2022-03-04T12:13:15Z,2022-03-04T12:20:46Z,0:07:31,7.52,2022,12:13:15,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_NAC_Clean.xlsx.2,NA,NA,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_NAC_Clean.xlsx,DRY,2022-03-04T12:48:30Z,2022-03-04T13:04:24Z,0:15:54,15.9,2022,12:48:30,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.1,NA,NA,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T06:15:47Z,2022-03-04T06:32:24Z,0:16:37,16.62,2022,6:15:47,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.2,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T06:46:37Z,2022-03-04T07:03:22Z,0:16:45,16.75,2022,6:46:37,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.3,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T07:38:30Z,2022-03-04T07:57:24Z,0:18:54,18.9,2022,7:38:30,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.3,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T07:38:30Z,2022-03-04T07:57:24Z,0:18:54,18.9,2022,7:38:30,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.4,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T08:40:52Z,2022-03-04T09:02:05Z,0:21:13,21.22,2022,8:40:52,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.4,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T08:40:52Z,2022-03-04T09:02:05Z,0:21:13,21.22,2022,8:40:52,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-04_BC_SRM_Clean.xlsx.4,B,UW,BC,Alpha,ES,2013-03-15,2022-03-04,2022-03-04_BC_SRM_Clean.xlsx,DRY,2022-03-04T08:40:52Z,2022-03-04T09:02:05Z,0:21:13,21.22,2022,8:40:52,0,0,32.4,24.4,28.4,-0.824530947,0.628728624,-0.366266492,9,-1.04218741
2022-03-07_LV_NAC_Clean.xlsx.1,NA,NA,LV,Subord,PW,2006-01-01,2022-03-07,2022-03-07_LV_NAC_Clean.xlsx,DRY,2022-03-07T12:10:20Z,2022-03-07T12:25:45Z,0:15:25,15.42,2022,12:10:20,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,16.2,0.87709537
2022-03-07_LV_SRM_Clean.xlsx.1,NA,NA,LV,Subord,HG,2007-04-12,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T06:20:53Z,2022-03-07T06:38:33Z,0:17:40,17.67,2022,6:20:53,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,14.9,0.530558201
2022-03-07_LV_SRM_Clean.xlsx.2,B,UW,LV,Alpha,BY,2003-01-01,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T06:50:35Z,2022-03-07T07:08:29Z,0:17:54,17.9,2022,6:50:35,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,19.2,1.676796528
2022-03-07_LV_SRM_Clean.xlsx.3,NA,NA,LV,Subord,HG,2007-04-12,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T07:19:40Z,2022-03-07T07:38:25Z,0:18:45,18.75,2022,7:19:40,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,14.9,0.530558201
2022-03-07_LV_SRM_Clean.xlsx.4,NA,NA,LV,Alpha,BY,2003-01-01,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T08:33:29Z,2022-03-07T08:49:50Z,0:16:21,16.35,2022,8:33:29,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,19.2,1.676796528
2022-03-07_LV_SRM_Clean.xlsx.5,NA,NA,LV,Subord,PW,2006-01-01,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T09:00:42Z,2022-03-07T09:17:01Z,0:16:19,16.32,2022,9:00:42,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,16.2,0.87709537
2022-03-07_LV_SRM_Clean.xlsx.6,NA,NA,LV,Subord,PW,2006-01-01,2022-03-07,2022-03-07_LV_SRM_Clean.xlsx,DRY,2022-03-07T09:28:20Z,2022-03-07T09:45:58Z,0:17:38,17.63,2022,9:28:20,0,0,33.6,24.3,28.95,-0.824530947,0.929744289,-0.366266492,16.2,0.87709537
2022-03-08_LV_NAC_Clean.xlsx.1,NA,NA,LV,Alpha,BY,2003-01-01,2022-03-08,2022-03-08_LV_NAC_Clean.xlsx,DRY,2022-03-08T06:05:59Z,2022-03-08T06:21:48Z,0:15:49,15.82,2022,6:05:59,0,0,32.9,23.9,28.4,-0.824530947,0.628728624,-0.366266492,19.2,1.676796528
2022-03-08_LV_NAC_Clean.xlsx.2,NA,NA,LV,Subord,SB,2014-12-02,2022-03-08,2022-03-08_LV_NAC_Clean.xlsx,DRY,2022-03-08T07:20:29Z,2022-03-08T07:36:01Z,0:15:32,15.53,2022,7:20:29,0,0,32.9,23.9,28.4,-0.824530947,0.628728624,-0.366266492,7.3,-1.4953514
2022-03-08_LV_NAC_Clean.xlsx.3,B,UW,LV,Subord,HG,2007-04-12,2022-03-08,2022-03-08_LV_NAC_Clean.xlsx,DRY,2022-03-08T09:00:06Z,2022-03-08T09:16:05Z,0:15:59,15.98,2022,9:00:06,0,0,32.9,23.9,28.4,-0.824530947,0.628728624,-0.366266492,14.9,0.530558201
2022-03-09_LV_SRM_Clean.xlsx.1,B,UW,LV,Alpha,BY,2003-01-01,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T06:41:31Z,2022-03-09T06:58:40Z,0:17:09,17.15,2022,6:41:31,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,19.2,1.676796528
2022-03-09_LV_SRM_Clean.xlsx.1,B,UW,LV,Alpha,BY,2003-01-01,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T06:41:31Z,2022-03-09T06:58:40Z,0:17:09,17.15,2022,6:41:31,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,19.2,1.676796528
2022-03-09_LV_SRM_Clean.xlsx.2,B,UW,LV,Subord,SB,2014-12-02,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T07:11:27Z,2022-03-09T07:26:35Z,0:15:08,15.13,2022,7:11:27,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,7.3,-1.4953514
2022-03-09_LV_SRM_Clean.xlsx.3,B,UW,LV,Alpha,BY,2003-01-01,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T08:25:20Z,2022-03-09T08:42:49Z,0:17:29,17.48,2022,8:25:20,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,19.2,1.676796528
2022-03-09_LV_SRM_Clean.xlsx.4,B,UW,LV,Subord,SB,2014-12-02,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T08:54:24Z,2022-03-09T09:10:54Z,0:16:30,16.5,2022,8:54:24,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,7.3,-1.4953514
2022-03-09_LV_SRM_Clean.xlsx.5,B,UW,LV,Alpha,BY,2003-01-01,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T09:55:17Z,2022-03-09T10:11:55Z,0:16:38,16.63,2022,9:55:17,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,19.2,1.676796528
2022-03-09_LV_SRM_Clean.xlsx.6,NA,NA,LV,Subord,SB,2014-12-02,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T10:23:02Z,2022-03-09T10:40:02Z,0:17:00,17,2022,10:23:02,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,7.3,-1.4953514
2022-03-09_LV_SRM_Clean.xlsx.7,B,UW,LV,Subord,HG,2007-04-12,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T10:51:40Z,2022-03-09T11:11:19Z,0:19:39,19.65,2022,10:51:40,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,14.9,0.530558201
2022-03-09_LV_SRM_Clean.xlsx.7,B,UW,LV,Subord,HG,2007-04-12,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T10:51:40Z,2022-03-09T11:11:19Z,0:19:39,19.65,2022,10:51:40,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,14.9,0.530558201
2022-03-09_LV_SRM_Clean.xlsx.8,NA,NA,LV,Subord,HG,2007-04-12,2022-03-09,2022-03-09_LV_SRM_Clean.xlsx,DRY,2022-03-09T11:22:21Z,2022-03-09T11:41:19Z,0:18:58,18.97,2022,11:22:21,0,0,34.3,24.1,29.2,-0.824530947,1.066569591,-0.366266492,14.9,0.530558201
2022-03-10_GN_NAC_Clean.xlsx.1,NA,NA,GN,Subord,EC,2009-01-01,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T14:11:03Z,2022-03-10T14:26:20Z,0:15:17,15.28,2022,14:11:03,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,13.2,0.077394212
2022-03-10_GN_NAC_Clean.xlsx.2,NA,NA,GN,Subord,TD,2012-10-23,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T14:37:02Z,2022-03-10T14:53:41Z,0:16:39,16.65,2022,14:37:02,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,9.4,-0.935560589
2022-03-10_GN_NAC_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T16:23:14Z,2022-03-10T16:39:24Z,0:16:10,16.17,2022,16:23:14,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_NAC_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T16:23:14Z,2022-03-10T16:39:24Z,0:16:10,16.17,2022,16:23:14,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_NAC_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T16:23:14Z,2022-03-10T16:39:24Z,0:16:10,16.17,2022,16:23:14,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_NAC_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_NAC_Clean.xlsx,DRY,2022-03-10T16:23:14Z,2022-03-10T16:39:24Z,0:16:10,16.17,2022,16:23:14,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_SRM_Clean.xlsx.1,NA,NA,GN,Subord,EC,2009-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T06:57:55Z,2022-03-10T07:16:03Z,0:18:08,18.13,2022,6:57:55,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,13.2,0.077394212
2022-03-10_GN_SRM_Clean.xlsx.2,B,UW,GN,Subord,TD,2012-10-23,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T07:27:19Z,2022-03-10T07:47:02Z,0:19:43,19.72,2022,7:27:19,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,9.4,-0.935560589
2022-03-10_GN_SRM_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T08:01:38Z,2022-03-10T08:17:24Z,0:15:46,15.77,2022,8:01:38,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_SRM_Clean.xlsx.3,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T08:01:38Z,2022-03-10T08:17:24Z,0:15:46,15.77,2022,8:01:38,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_SRM_Clean.xlsx.4,B,UW,GN,Subord,TD,2012-10-23,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T08:46:00Z,2022-03-10T09:03:14Z,0:17:14,17.23,2022,8:46:00,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,9.4,-0.935560589
2022-03-10_GN_SRM_Clean.xlsx.5,NA,NA,GN,Subord,EC,2009-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T09:15:36Z,2022-03-10T09:34:02Z,0:18:26,18.43,2022,9:15:36,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,13.2,0.077394212
2022-03-10_GN_SRM_Clean.xlsx.6,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T09:54:49Z,2022-03-10T10:13:42Z,0:18:53,18.88,2022,9:54:49,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_SRM_Clean.xlsx.7,B,UW,GN,Subord,TD,2012-10-23,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T10:26:23Z,2022-03-10T10:45:26Z,0:19:03,19.05,2022,10:26:23,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,9.4,-0.935560589
2022-03-10_GN_SRM_Clean.xlsx.8,B,UW,GN,Alpha,DD,2008-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T11:01:20Z,2022-03-10T11:20:22Z,0:19:02,19.03,2022,11:01:20,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,14.2,0.343961264
2022-03-10_GN_SRM_Clean.xlsx.9,NA,NA,GN,Subord,EC,2009-01-01,2022-03-10,2022-03-10_GN_SRM_Clean.xlsx,DRY,2022-03-10T11:30:55Z,2022-03-10T11:50:15Z,0:19:20,19.33,2022,11:30:55,0,0,34.9,23.5,29.2,-0.824530947,1.066569591,-0.366266492,13.2,0.077394212
2022-03-15_RM_GMC_Clean.xlsx.1,B,UW,RM,Alpha,KO,2009-01-01,2022-03-15,2022-03-15_RM_GMC_Clean.xlsx,DRY,2022-03-15T15:10:40Z,2022-03-15T15:25:27Z,0:14:47,14.78,2022,15:10:40,0,0,33.6,24.6,29.1,-0.824530947,1.01183947,-0.366266492,13.2,0.077394212
2022-03-15_RM_GMC_Clean.xlsx.2,NA,NA,RM,Subord,HE,2014-04-28,2022-03-15,2022-03-15_RM_GMC_Clean.xlsx,DRY,2022-03-15T15:38:21Z,2022-03-15T15:53:32Z,0:15:11,15.18,2022,15:38:21,0,0,33.6,24.6,29.1,-0.824530947,1.01183947,-0.366266492,7.9,-1.335411168
2022-03-15_RM_GMC_Clean.xlsx.3,B,UW,RM,Subord,FI,2014-08-25,2022-03-15,2022-03-15_RM_GMC_Clean.xlsx,DRY,2022-03-15T16:33:04Z,2022-03-15T16:42:09Z,0:09:05,9.08,2022,16:33:04,0,0,33.6,24.6,29.1,-0.824530947,1.01183947,-0.366266492,7.6,-1.415381284
2022-03-15_RM_GMC_Clean.xlsx.3,B,UW,RM,Subord,FI,2014-08-25,2022-03-15,2022-03-15_RM_GMC_Clean.xlsx,DRY,2022-03-15T16:33:04Z,2022-03-15T16:42:09Z,0:09:05,9.08,2022,16:33:04,0,0,33.6,24.6,29.1,-0.824530947,1.01183947,-0.366266492,7.6,-1.415381284
2022-03-16_RM_GMC_Clean.xlsx.1,NA,NA,RM,Subord,CZ,2006-01-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T06:05:51Z,2022-03-16T06:21:12Z,0:15:21,15.35,2022,6:05:51,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,16.2,0.87709537
2022-03-16_RM_GMC_Clean.xlsx.10,B,UW,RM,Alpha,KO,2009-01-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T10:31:42Z,2022-03-16T10:47:18Z,0:15:36,15.6,2022,10:31:42,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,13.2,0.077394212
2022-03-16_RM_GMC_Clean.xlsx.11,B,UW,RM,Subord,FI,2014-08-25,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T11:06:00Z,2022-03-16T11:21:08Z,0:15:08,15.13,2022,11:06:00,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,7.6,-1.415381284
2022-03-16_RM_GMC_Clean.xlsx.12,NA,NA,RM,Subord,CZ,2006-01-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T11:45:51Z,2022-03-16T11:53:22Z,0:07:31,7.52,2022,11:45:51,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,16.2,0.87709537
2022-03-16_RM_GMC_Clean.xlsx.2,NA,NA,RM,Subord,LO,2011-01-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T06:34:04Z,2022-03-16T06:46:24Z,0:12:20,12.33,2022,6:34:04,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,11.2,-0.455739894
2022-03-16_RM_GMC_Clean.xlsx.3,NA,NA,RM,Subord,FI,2014-08-25,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T07:04:44Z,2022-03-16T07:20:04Z,0:15:20,15.33,2022,7:04:44,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,7.6,-1.415381284
2022-03-16_RM_GMC_Clean.xlsx.4,NA,NA,RM,Subord,FG,2009-02-18,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T07:36:15Z,2022-03-16T07:51:33Z,0:15:18,15.3,2022,7:36:15,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,13.1,0.050737506
2022-03-16_RM_GMC_Clean.xlsx.5,NA,NA,RM,Subord,LE,1994-05-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T08:05:16Z,2022-03-16T08:20:18Z,0:15:02,15.03,2022,8:05:16,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,27.9,3.995929887
2022-03-16_RM_GMC_Clean.xlsx.6,NA,NA,RM,Subord,FI,2014-08-25,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T08:32:58Z,2022-03-16T08:41:19Z,0:08:21,8.35,2022,8:32:58,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,7.6,-1.415381284
2022-03-16_RM_GMC_Clean.xlsx.8,B,UW,RM,Subord,HE,2014-04-28,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T09:09:46Z,2022-03-16T09:24:55Z,0:15:09,15.15,2022,9:09:46,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,7.9,-1.335411168
2022-03-16_RM_GMC_Clean.xlsx.8,B,UW,RM,Subord,HE,2014-04-28,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T09:09:46Z,2022-03-16T09:24:55Z,0:15:09,15.15,2022,9:09:46,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,7.9,-1.335411168
2022-03-16_RM_GMC_Clean.xlsx.9,NA,NA,RM,Subord,LE,1994-05-01,2022-03-16,2022-03-16_RM_GMC_Clean.xlsx,DRY,2022-03-16T09:45:59Z,2022-03-16T10:00:54Z,0:14:55,14.92,2022,9:45:59,0,0,33,24.7,28.85,-0.824530947,0.875014168,-0.366266492,27.9,3.995929887
2022-06-21_LV_DSS_Clean.xlsx.1,NA,NA,LV,Alpha,BY,2003-01-01,2022-06-21,2022-06-21_LV_DSS_Clean.xlsx,WET,2022-06-21T10:33:30Z,2022-06-21T10:44:37Z,0:11:07,11.12,2022,10:33:30,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,19.5,1.756766644
2022-06-21_LV_DSS_Clean.xlsx.3,NA,NA,LV,Alpha,BY,2003-01-01,2022-06-21,2022-06-21_LV_DSS_Clean.xlsx,WET,2022-06-21T10:52:27Z,2022-06-21T11:02:09Z,0:09:42,9.7,2022,10:52:27,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,19.5,1.756766644
2022-06-21_LV_DSS_Clean.xlsx.4,NA,NA,LV,Subord,PW,2006-01-01,2022-06-21,2022-06-21_LV_DSS_Clean.xlsx,WET,2022-06-21T11:04:53Z,2022-06-21T11:14:12Z,0:09:19,9.32,2022,11:04:53,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,16.5,0.957065486
2022-06-21_LV_DSS_Clean.xlsx.6,NA,NA,LV,Subord,PW,2006-01-01,2022-06-21,2022-06-21_LV_DSS_Clean.xlsx,WET,2022-06-21T11:26:20Z,2022-06-21T11:32:48Z,0:06:28,6.47,2022,11:26:20,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,16.5,0.957065486
2022-06-21_LV_DSS_Clean.xlsx.7,NA,NA,LV,Alpha,BY,2003-01-01,2022-06-21,2022-06-21_LV_DSS_Clean.xlsx,WET,2022-06-21T11:33:34Z,2022-06-21T11:50:01Z,0:16:27,16.45,2022,11:33:34,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,19.5,1.756766644
2022-06-21_LV_NKK_Clean.xlsx.1,NA,NA,LV,Subord,HG,2007-04-12,2022-06-21,2022-06-21_LV_NKK_Clean.xlsx,WET,2022-06-21T08:04:32Z,2022-06-21T08:21:38Z,0:17:06,17.1,2022,8:04:32,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,15.2,0.610528317
2022-06-21_LV_NKK_Clean.xlsx.4,NA,NA,LV,Subord,SB,2014-12-02,2022-06-21,2022-06-21_LV_NKK_Clean.xlsx,WET,2022-06-21T08:33:43Z,2022-06-21T09:18:54Z,0:45:11,45.18,2022,8:33:43,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,7.6,-1.415381284
2022-06-21_LV_NKK_Clean.xlsx.5,NA,NA,LV,Subord,HG,2007-04-12,2022-06-21,2022-06-21_LV_NKK_Clean.xlsx,WET,2022-06-21T09:19:09Z,2022-06-21T09:35:05Z,0:15:56,15.93,2022,9:19:09,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,15.2,0.610528317
2022-06-21_LV_YVA_Clean.xlsx.1,NA,NA,LV,Subord,HG,2007-04-12,2022-06-21,2022-06-21_LV_YVA_Clean.xlsx,WET,2022-06-21T08:06:20Z,2022-06-21T08:23:29Z,0:17:09,17.15,2022,8:06:20,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,15.2,0.610528317
2022-06-21_LV_YVA_Clean.xlsx.4,NA,NA,LV,Subord,SB,2014-12-02,2022-06-21,2022-06-21_LV_YVA_Clean.xlsx,WET,2022-06-21T08:35:35Z,2022-06-21T09:20:48Z,0:45:13,45.22,2022,8:35:35,2.6,16.98,27,22.1,24.55,2.6523853,-1.47838103,-0.069385836,7.6,-1.415381284
