Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_duration,UW_behav,Seasonality,Age
2022-06-30,2022-06-30_GN_MAG-2,2022-06-30_GN_MAG_Clean.xlsx,DD,2008-01-01,alpha,GN,MAG,0:10:04,NA,14.28,14.5
2022-06-30,2022-06-30_GN_MAG-3,2022-06-30_GN_MAG_Clean.xlsx,EC,2009-01-01,sub,GN,MAG,0:10:13,NA,14.28,13.5
2022-06-30,2022-06-30_GN_SRM-2,2022-06-30_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:46,NA,14.28,14.5
2022-06-30,2022-06-30_GN_SRM-3,2022-06-30_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:16,NA,14.28,13.5
2022-06-30,2022-06-30_GN_SRM-4,2022-06-30_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:23,NA,14.28,9.7
2022-06-30,2022-06-30_GN_SRM-5,2022-06-30_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:59,NA,14.28,14.5
2022-06-30,2022-06-30_GN_SRM-6,2022-06-30_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:12,NA,14.28,13.5
2022-06-30,2022-06-30_GN_YVA-1,2022-06-30_GN_YVA_Clean.xlsx,DD,2008-01-01,alpha,GN,YVA,0:09:56,NA,14.28,14.5
2022-06-30,2022-06-30_GN_YVA-2,2022-06-30_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,0:10:09,NA,14.28,9.7
2022-06-30,2022-06-30_GN_YVA-3,2022-06-30_GN_YVA_Clean.xlsx,EC,2009-01-01,sub,GN,YVA,0:10:10,NA,14.28,13.5
2022-07-05,2022-07-05_AD_DSS-1,2022-07-05_AD_DSS_Clean.xlsx,BD,2010-08-20,alpha,AD,DSS,0:10:22,NA,16.35,11.9
2022-07-05,2022-07-05_AD_DSS-3,2022-07-05_AD_DSS_Clean.xlsx,CG,2011-05-24,sub,AD,DSS,0:10:29,NA,16.35,11.1
2022-07-05,2022-07-05_AD_DSS-4,2022-07-05_AD_DSS_Clean.xlsx,WE,2013-11-01,sub,AD,DSS,0:10:00,NA,16.35,8.7
2022-07-05,2022-07-05_AD_DSS-5,2022-07-05_AD_DSS_Clean.xlsx,BD,2010-08-20,alpha,AD,DSS,0:10:39,NA,16.35,11.9
2022-07-05,2022-07-05_AD_DSS-6,2022-07-05_AD_DSS_Clean.xlsx,KN,2009-01-01,sub,AD,DSS,0:10:37,NA,16.35,13.5
2022-07-05,2022-07-05_AD_DSS-7,2022-07-05_AD_DSS_Clean.xlsx,KN,2009-01-01,sub,AD,DSS,0:09:31,NA,16.35,13.5
2022-07-06,2022-07-06_AD_YVA-1,2022-07-06_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,0:10:12,NA,16.43,13.5
2022-07-06,2022-07-06_AD_YVA-2,2022-07-06_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,0:09:57,NA,16.43,8.7
2022-07-06,2022-07-06_AD_YVA-3,2022-07-06_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,0:10:01,NA,16.43,11.9
2022-07-06,2022-07-06_AD_YVA-4,2022-07-06_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,0:10:13,NA,16.43,13.5
2022-07-06,2022-07-06_AD_YVA-5,2022-07-06_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,0:10:06,NA,16.43,11.1
2022-07-06,2022-07-06_AD_YVA-6,2022-07-06_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,0:09:58,NA,16.43,11.1
2022-07-06,2022-07-06_AD_YVA-7,2022-07-06_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,0:10:07,NA,16.43,11.9
2022-07-06,2022-07-06_AD_YVA-7,2022-07-06_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,0:10:07,UW,16.43,11.9
2022-07-06,2022-07-06_AD_YVA-8,2022-07-06_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,0:10:02,NA,16.43,8.7
2022-07-07,2022-07-07_RM_DSS-1,2022-07-07_RM_DSS_Clean.xlsx,CZ,2006-01-01,sub,RM,DSS,0:10:16,NA,14.96,16.5
2022-07-07,2022-07-07_RM_DSS-10,2022-07-07_RM_DSS_Clean.xlsx,LO,2011-01-01,sub,RM,DSS,0:09:46,NA,14.96,11.5
2022-07-07,2022-07-07_RM_DSS-11,2022-07-07_RM_DSS_Clean.xlsx,HE,2014-04-28,sub,RM,DSS,0:09:57,NA,14.96,8.2
2022-07-07,2022-07-07_RM_DSS-12,2022-07-07_RM_DSS_Clean.xlsx,FI,2014-08-25,sub,RM,DSS,0:09:04,NA,14.96,7.9
2022-07-07,2022-07-07_RM_DSS-12,2022-07-07_RM_DSS_Clean.xlsx,FI,2014-08-25,sub,RM,DSS,0:09:04,UW,14.96,7.9
2022-07-07,2022-07-07_RM_DSS-13,2022-07-07_RM_DSS_Clean.xlsx,CZ,2006-01-01,sub,RM,DSS,0:10:19,NA,14.96,16.5
2022-07-07,2022-07-07_RM_DSS-3,2022-07-07_RM_DSS_Clean.xlsx,KO,2009-01-01,alpha,RM,DSS,0:10:30,NA,14.96,13.5
2022-07-07,2022-07-07_RM_DSS-4,2022-07-07_RM_DSS_Clean.xlsx,LO,2011-01-01,sub,RM,DSS,0:09:36,NA,14.96,11.5
2022-07-07,2022-07-07_RM_DSS-5,2022-07-07_RM_DSS_Clean.xlsx,HE,2014-04-28,sub,RM,DSS,0:11:00,NA,14.96,8.2
2022-07-07,2022-07-07_RM_DSS-6,2022-07-07_RM_DSS_Clean.xlsx,FI,2014-08-25,sub,RM,DSS,0:10:04,NA,14.96,7.9
2022-07-07,2022-07-07_RM_DSS-7,2022-07-07_RM_DSS_Clean.xlsx,FG,2009-02-18,sub,RM,DSS,0:09:52,NA,14.96,13.4
2022-07-07,2022-07-07_RM_DSS-8,2022-07-07_RM_DSS_Clean.xlsx,FG,2009-02-18,sub,RM,DSS,0:10:15,NA,14.96,13.4
2022-07-07,2022-07-07_RM_DSS-9,2022-07-07_RM_DSS_Clean.xlsx,KO,2009-01-01,alpha,RM,DSS,0:10:27,NA,14.96,13.5
2022-07-07,2022-07-07_RM_YVA-1,2022-07-07_RM_YVA_Clean.xlsx,LO,2011-01-01,sub,RM,YVA,0:10:02,NA,14.96,11.5
2022-07-07,2022-07-07_RM_YVA-2,2022-07-07_RM_YVA_Clean.xlsx,CZ,2006-01-01,sub,RM,YVA,0:10:01,NA,14.96,16.5
2022-07-07,2022-07-07_RM_YVA-3,2022-07-07_RM_YVA_Clean.xlsx,HE,2014-04-28,sub,RM,YVA,0:10:09,NA,14.96,8.2
2022-07-07,2022-07-07_RM_YVA-4,2022-07-07_RM_YVA_Clean.xlsx,KO,2009-01-01,alpha,RM,YVA,0:10:05,UW,14.96,13.5
2022-07-07,2022-07-07_RM_YVA-4,2022-07-07_RM_YVA_Clean.xlsx,KO,2009-01-01,alpha,RM,YVA,0:10:05,UW,14.96,13.5
2022-07-07,2022-07-07_RM_YVA-5,2022-07-07_RM_YVA_Clean.xlsx,LO,2011-01-01,sub,RM,YVA,0:10:07,NA,14.96,11.5
2022-07-07,2022-07-07_RM_YVA-6,2022-07-07_RM_YVA_Clean.xlsx,FI,2014-08-25,sub,RM,YVA,0:10:07,NA,14.96,7.9
2022-07-12,2022-07-12_LV_DSS-1,2022-07-12_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,0:10:18,NA,12.68,15.2
2022-07-12,2022-07-12_LV_DSS-2,2022-07-12_LV_DSS_Clean.xlsx,SB,2014-12-02,sub,LV,DSS,0:10:00,NA,12.68,7.6
2022-07-12,2022-07-12_LV_DSS-3,2022-07-12_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,0:09:28,NA,12.68,19.5
2022-07-12,2022-07-12_LV_DSS-4,2022-07-12_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,0:10:15,NA,12.68,16.5
2022-07-12,2022-07-12_LV_DSS-5,2022-07-12_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,0:10:36,NA,12.68,15.2
2022-07-12,2022-07-12_LV_DSS-6,2022-07-12_LV_DSS_Clean.xlsx,SB,2014-12-02,sub,LV,DSS,0:10:11,NA,12.68,7.6
2022-07-12,2022-07-12_LV_DSS-7,2022-07-12_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,0:10:11,NA,12.68,16.5
2022-07-12,2022-07-12_LV_DSS-8,2022-07-12_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,0:10:08,NA,12.68,19.5
2022-07-13,2022-07-13_LV_DSS-1,2022-07-13_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,0:10:07,NA,13.02,16.5
2022-07-13,2022-07-13_LV_DSS-2,2022-07-13_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,0:10:16,NA,13.02,15.3
2022-07-13,2022-07-13_LV_DSS-3,2022-07-13_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,0:09:59,NA,13.02,19.5
2022-07-13,2022-07-13_LV_SRM-1,2022-07-13_LV_SRM_Clean.xlsx,PW,2006-01-01,sub,LV,SRM,0:10:51,NA,13.02,16.5
2022-07-13,2022-07-13_LV_SRM-2,2022-07-13_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:16,NA,13.02,19.5
2022-07-13,2022-07-13_LV_SRM-3,2022-07-13_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,0:11:05,NA,13.02,15.3
2022-07-13,2022-07-13_LV_SRM-4,2022-07-13_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:13,NA,13.02,7.6
2022-07-13,2022-07-13_LV_SRM-5,2022-07-13_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:26,NA,13.02,19.5
2022-07-13,2022-07-13_LV_SRM-6,2022-07-13_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:40,NA,13.02,7.6
2022-07-13,2022-07-13_LV_SRM-7,2022-07-13_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,0:10:21,NA,13.02,15.3
2022-07-13,2022-07-13_LV_SRM-8,2022-07-13_LV_SRM_Clean.xlsx,PW,2006-01-01,sub,LV,SRM,0:10:24,NA,13.02,16.5
2022-07-14,2022-07-14_BC_DSS-1,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:09:59,NA,13.26,9.3
2022-07-14,2022-07-14_BC_DSS-2,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:10:05,NA,13.26,9.3
2022-07-14,2022-07-14_BC_DSS-3,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:10:03,NA,13.26,9.3
2022-07-14,2022-07-14_BC_DSS-4,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:10:27,NA,13.26,9.3
2022-07-14,2022-07-14_BC_DSS-5,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:10:16,NA,13.26,9.3
2022-07-14,2022-07-14_BC_DSS-6,2022-07-14_BC_DSS_Clean.xlsx,ES,2013-03-15,alpha,BC,DSS,0:09:59,NA,13.26,9.3
2022-07-14,2022-07-14_BC_YVA-1,2022-07-14_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,0:10:08,NA,13.26,9.3
2022-07-14,2022-07-14_BC_YVA-2,2022-07-14_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,0:10:00,NA,13.26,9.3
2022-07-14,2022-07-14_BC_YVA-3,2022-07-14_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,0:09:59,NA,13.26,9.3
2022-07-19,2022-07-19_AD_DSS-1,2022-07-19_AD_DSS_Clean.xlsx,BD,2010-08-20,alpha,AD,DSS,0:09:35,NA,11.56,11.9
2022-07-19,2022-07-19_AD_DSS-2,2022-07-19_AD_DSS_Clean.xlsx,KN,2009-01-01,sub,AD,DSS,0:09:57,NA,11.56,13.5
2022-07-19,2022-07-19_AD_DSS-4,2022-07-19_AD_DSS_Clean.xlsx,CG,2011-05-24,sub,AD,DSS,0:10:09,NA,11.56,11.2
2022-07-19,2022-07-19_AD_DSS-5,2022-07-19_AD_DSS_Clean.xlsx,WE,2013-11-01,sub,AD,DSS,0:10:15,NA,11.56,8.7
2022-07-19,2022-07-19_AD_DSS-6,2022-07-19_AD_DSS_Clean.xlsx,BD,2010-08-20,alpha,AD,DSS,0:08:57,NA,11.56,11.9
2022-07-19,2022-07-19_AD_DSS-7,2022-07-19_AD_DSS_Clean.xlsx,CG,2011-05-24,sub,AD,DSS,0:10:21,NA,11.56,11.2
2022-07-19,2022-07-19_AD_DSS-8,2022-07-19_AD_DSS_Clean.xlsx,WE,2013-11-01,sub,AD,DSS,0:10:14,NA,11.56,8.7
2022-07-19,2022-07-19_AD_DSS-9,2022-07-19_AD_DSS_Clean.xlsx,KN,2009-01-01,sub,AD,DSS,0:10:21,NA,11.56,13.5
2022-07-19,2022-07-19_AD_MAG-1,2022-07-19_AD_MAG_Clean.xlsx,CG,2011-05-24,sub,AD,MAG,0:10:01,NA,11.56,11.2
2022-07-19,2022-07-19_AD_MAG-2,2022-07-19_AD_MAG_Clean.xlsx,BD,2010-08-20,alpha,AD,MAG,0:09:39,NA,11.56,11.9
2022-07-19,2022-07-19_AD_MAG-3,2022-07-19_AD_MAG_Clean.xlsx,KN,2009-01-01,sub,AD,MAG,0:09:36,NA,11.56,13.5
2022-07-19,2022-07-19_AD_MAG-4,2022-07-19_AD_MAG_Clean.xlsx,WE,2013-11-01,sub,AD,MAG,0:10:02,NA,11.56,8.7
2022-07-19,2022-07-19_AD_MAG-5,2022-07-19_AD_MAG_Clean.xlsx,CG,2011-05-24,sub,AD,MAG,0:09:53,NA,11.56,11.2
2022-07-19,2022-07-19_AD_MAG-6,2022-07-19_AD_MAG_Clean.xlsx,BD,2010-08-20,alpha,AD,MAG,0:10:00,NA,11.56,11.9
2022-07-19,2022-07-19_AD_MAG-7,2022-07-19_AD_MAG_Clean.xlsx,WE,2013-11-01,sub,AD,MAG,0:10:04,NA,11.56,8.7
2022-07-19,2022-07-19_AD_MAG-8,2022-07-19_AD_MAG_Clean.xlsx,KN,2009-01-01,sub,AD,MAG,0:11:31,NA,11.56,13.5
2022-07-20,2022-07-20_GN_DSS-1,2022-07-20_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:09:59,NA,10.55,13.5
2022-07-20,2022-07-20_GN_DSS-2,2022-07-20_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:13,NA,10.55,14.5
2022-07-20,2022-07-20_GN_DSS-3,2022-07-20_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:08,NA,10.55,9.7
2022-07-20,2022-07-20_GN_DSS-4,2022-07-20_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:08,NA,10.55,13.5
2022-07-20,2022-07-20_GN_DSS-5,2022-07-20_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:08,NA,10.55,14.5
2022-07-20,2022-07-20_GN_DSS-6,2022-07-20_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:11:11,NA,10.55,9.7
2022-07-21,2022-07-21_RM_DSS-1,2022-07-21_RM_DSS_Clean.xlsx,LO,2011-01-01,sub,RM,DSS,0:10:11,NA,9.93,11.6
2022-07-21,2022-07-21_RM_DSS-10,2022-07-21_RM_DSS_Clean.xlsx,LO,2011-01-01,sub,RM,DSS,0:10:01,NA,9.93,11.6
2022-07-21,2022-07-21_RM_DSS-11,2022-07-21_RM_DSS_Clean.xlsx,FG,2009-02-18,sub,RM,DSS,0:09:59,NA,9.93,13.4
2022-07-21,2022-07-21_RM_DSS-12,2022-07-21_RM_DSS_Clean.xlsx,HE,2014-04-28,sub,RM,DSS,0:10:14,NA,9.93,8.2
2022-07-21,2022-07-21_RM_DSS-13,2022-07-21_RM_DSS_Clean.xlsx,KO,2009-01-01,alpha,RM,DSS,0:10:03,NA,9.93,13.5
2022-07-21,2022-07-21_RM_DSS-14,2022-07-21_RM_DSS_Clean.xlsx,CZ,2006-01-01,sub,RM,DSS,0:10:00,NA,9.93,16.6
2022-07-21,2022-07-21_RM_DSS-3,2022-07-21_RM_DSS_Clean.xlsx,LE,1994-05-01,sub,RM,DSS,0:10:15,NA,9.93,28.2
2022-07-21,2022-07-21_RM_DSS-4,2022-07-21_RM_DSS_Clean.xlsx,FG,2009-02-18,sub,RM,DSS,0:10:04,NA,9.93,13.4
2022-07-21,2022-07-21_RM_DSS-5,2022-07-21_RM_DSS_Clean.xlsx,CZ,2006-01-01,sub,RM,DSS,0:10:15,NA,9.93,16.6
2022-07-21,2022-07-21_RM_DSS-6,2022-07-21_RM_DSS_Clean.xlsx,HE,2014-04-28,sub,RM,DSS,0:10:20,NA,9.93,8.2
2022-07-21,2022-07-21_RM_DSS-7,2022-07-21_RM_DSS_Clean.xlsx,FI,2014-08-25,sub,RM,DSS,0:11:18,NA,9.93,7.9
2022-07-21,2022-07-21_RM_DSS-8,2022-07-21_RM_DSS_Clean.xlsx,KO,2009-01-01,alpha,RM,DSS,0:11:08,NA,9.93,13.5
2022-07-21,2022-07-21_RM_DSS-9,2022-07-21_RM_DSS_Clean.xlsx,FI,2014-08-25,sub,RM,DSS,0:10:11,NA,9.93,7.9
2022-07-25,2022-07-25_LV_YVA-1,2022-07-25_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,0:10:03,NA,10.69,19.6
2022-07-25,2022-07-25_LV_YVA-10,2022-07-25_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,0:09:59,NA,10.69,16.6
2022-07-25,2022-07-25_LV_YVA-11,2022-07-25_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,0:09:02,NA,10.69,15.3
2022-07-25,2022-07-25_LV_YVA-12,2022-07-25_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,0:09:51,NA,10.69,19.6
2022-07-25,2022-07-25_LV_YVA-2,2022-07-25_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,0:09:45,NA,10.69,15.3
2022-07-25,2022-07-25_LV_YVA-3,2022-07-25_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,0:10:01,NA,10.69,7.6
2022-07-25,2022-07-25_LV_YVA-4,2022-07-25_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,0:10:00,NA,10.69,15.3
2022-07-25,2022-07-25_LV_YVA-5,2022-07-25_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,0:10:16,NA,10.69,19.6
2022-07-25,2022-07-25_LV_YVA-6,2022-07-25_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,0:10:40,NA,10.69,16.6
2022-07-25,2022-07-25_LV_YVA-7,2022-07-25_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,0:10:00,NA,10.69,7.6
2022-07-25,2022-07-25_LV_YVA-8,2022-07-25_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,0:10:08,NA,10.69,16.6
2022-07-25,2022-07-25_LV_YVA-9,2022-07-25_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,0:05:28,NA,10.69,19.6
2022-07-26,2022-07-26_LV_DSS-2,2022-07-26_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,0:10:05,NA,10.47,16.6
2022-07-26,2022-07-26_LV_DSS-3,2022-07-26_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,0:10:06,NA,10.47,19.6
2022-07-26,2022-07-26_LV_DSS-4,2022-07-26_LV_DSS_Clean.xlsx,SB,2014-12-02,sub,LV,DSS,0:10:09,NA,10.47,7.6
2022-07-26,2022-07-26_LV_DSS-5,2022-07-26_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,0:10:08,NA,10.47,15.3
2022-07-26,2022-07-26_LV_DSS-6,2022-07-26_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,0:10:12,NA,10.47,15.3
2022-07-26,2022-07-26_LV_DSS-7,2022-07-26_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,0:10:08,NA,10.47,16.6
2022-07-26,2022-07-26_LV_DSS-8,2022-07-26_LV_DSS_Clean.xlsx,SB,2014-12-02,sub,LV,DSS,0:10:41,NA,10.47,7.6
2022-07-26,2022-07-26_LV_DSS-9,2022-07-26_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,0:10:09,NA,10.47,19.6
2022-07-26,2022-07-26_LV_MAG-1,2022-07-26_LV_MAG_Clean.xlsx,HG,2007-04-12,sub,LV,MAG,0:09:54,NA,10.47,15.3
2022-07-26,2022-07-26_LV_MAG-2,2022-07-26_LV_MAG_Clean.xlsx,BY,2003-01-01,alpha,LV,MAG,0:10:12,NA,10.47,19.6
2022-07-26,2022-07-26_LV_MAG-3,2022-07-26_LV_MAG_Clean.xlsx,PW,2006-01-01,sub,LV,MAG,0:10:04,NA,10.47,16.6
2022-07-26,2022-07-26_LV_MAG-4,2022-07-26_LV_MAG_Clean.xlsx,SB,2014-12-02,sub,LV,MAG,0:10:15,NA,10.47,7.6
2022-07-26,2022-07-26_LV_MAG-5,2022-07-26_LV_MAG_Clean.xlsx,BY,2003-01-01,alpha,LV,MAG,0:10:01,NA,10.47,19.6
2022-07-26,2022-07-26_LV_MAG-6,2022-07-26_LV_MAG_Clean.xlsx,HG,2007-04-12,sub,LV,MAG,0:10:58,NA,10.47,15.3
2022-07-26,2022-07-26_LV_MAG-7,2022-07-26_LV_MAG_Clean.xlsx,PW,2006-01-01,sub,LV,MAG,0:09:57,NA,10.47,16.6
2022-07-26,2022-07-26_LV_MAG-8,2022-07-26_LV_MAG_Clean.xlsx,SB,2014-12-02,sub,LV,MAG,0:10:14,NA,10.47,7.6
2022-07-26,2022-07-26_LV_YVA-1,2022-07-26_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,0:10:00,NA,10.47,16.6
2022-07-26,2022-07-26_LV_YVA-2,2022-07-26_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,0:10:00,NA,10.47,7.6
2022-07-26,2022-07-26_LV_YVA-3,2022-07-26_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,0:10:00,NA,10.47,19.6
2022-07-26,2022-07-26_LV_YVA-4,2022-07-26_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,0:10:00,NA,10.47,15.3
2022-07-26,2022-07-26_LV_YVA-5,2022-07-26_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,0:10:00,NA,10.47,16.6
2022-07-26,2022-07-26_LV_YVA-6,2022-07-26_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,0:10:00,NA,10.47,7.6
2022-07-29,2022-07-29_GN_DSS-1,2022-07-29_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:02,NA,11.73,13.6
2022-07-29,2022-07-29_GN_DSS-1,2022-07-29_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:02,UW,11.73,13.6
2022-07-29,2022-07-29_GN_DSS-2,2022-07-29_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:20,NA,11.73,14.6
2022-07-29,2022-07-29_GN_DSS-3,2022-07-29_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:07,NA,11.73,9.8
2022-07-29,2022-07-29_GN_DSS-4,2022-07-29_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:08,NA,11.73,13.6
2022-07-29,2022-07-29_GN_DSS-5,2022-07-29_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:07,NA,11.73,9.8
2022-07-29,2022-07-29_GN_DSS-6,2022-07-29_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:05,NA,11.73,14.6
2022-07-29,2022-07-29_GN_DSS-7,2022-07-29_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:05,NA,11.73,9.8
2022-07-29,2022-07-29_GN_DSS-8,2022-07-29_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:06,NA,11.73,14.6
2022-07-29,2022-07-29_GN_DSS-9,2022-07-29_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:09,NA,11.73,13.6
2022-07-29,2022-07-29_GN_SRM-1,2022-07-29_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:08,NA,11.73,14.6
2022-07-29,2022-07-29_GN_SRM-2,2022-07-29_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:15,NA,11.73,13.6
2022-07-29,2022-07-29_GN_SRM-3,2022-07-29_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:19,NA,11.73,9.8
2022-07-29,2022-07-29_GN_SRM-4,2022-07-29_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:12,NA,11.73,14.6
2022-07-29,2022-07-29_GN_SRM-5,2022-07-29_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:10,NA,11.73,9.8
2022-07-29,2022-07-29_GN_SRM-6,2022-07-29_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:59,NA,11.73,13.6
2022-07-29,2022-07-29_GN_SRM-7,2022-07-29_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:09,NA,11.73,9.8
2022-07-29,2022-07-29_GN_SRM-8,2022-07-29_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:03,NA,11.73,14.6
2022-07-29,2022-07-29_GN_SRM-9,2022-07-29_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:10:11,NA,11.73,13.6
2022-08-01,2022-08-01_GN_DSS-1,2022-08-01_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:20,NA,11.03,13.6
2022-08-01,2022-08-01_GN_DSS-2,2022-08-01_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:16,NA,11.03,14.6
2022-08-01,2022-08-01_GN_DSS-3,2022-08-01_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:11,NA,11.03,9.8
2022-08-01,2022-08-01_GN_DSS-5,2022-08-01_GN_DSS_Clean.xlsx,DD,2008-01-01,alpha,GN,DSS,0:10:05,NA,11.03,14.6
2022-08-01,2022-08-01_GN_DSS-6,2022-08-01_GN_DSS_Clean.xlsx,EC,2009-01-01,sub,GN,DSS,0:10:11,NA,11.03,13.6
2022-08-01,2022-08-01_GN_DSS-7,2022-08-01_GN_DSS_Clean.xlsx,TD,2012-10-23,sub,GN,DSS,0:10:19,NA,11.03,9.8
